date,price,xuat_khau
2011-02-14,37200.0,2.101174345
2011-02-15,37200.0,2.101174345
2011-02-16,37200.0,2.101174345
2011-02-17,37200.0,2.101174345
2011-02-18,37200.0,2.101174345
2011-02-19,37200.0,2.101174345
2011-02-20,37200.0,2.101174345
2011-02-21,37200.0,2.101174345
2011-02-22,37200.0,2.101174345
2011-02-23,37200.0,2.101174345
2011-02-24,37200.0,2.101174345
2011-02-25,37200.0,2.101174345
2011-02-26,37200.0,2.101174345
2011-02-27,37200.0,2.101174345
2011-02-28,37200.0,2.101174345
2011-03-01,37200.0,2.265338349
2011-03-02,37200.0,2.265338349
2011-03-03,37200.0,2.265338349
2011-03-04,37200.0,2.265338349
2011-03-05,37200.0,2.265338349
2011-03-06,37200.0,2.265338349
2011-03-07,37200.0,2.265338349
2011-03-08,37200.0,2.265338349
2011-03-09,37200.0,2.265338349
2011-03-10,37200.0,2.265338349
2011-03-11,37200.0,2.265338349
2011-03-12,37200.0,2.265338349
2011-03-13,37200.0,2.265338349
2011-03-14,37200.0,2.265338349
2011-03-15,37200.0,2.265338349
2011-03-16,37200.0,2.265338349
2011-03-17,37200.0,2.265338349
2011-03-18,37200.0,2.265338349
2011-03-19,37200.0,2.265338349
2011-03-20,37200.0,2.265338349
2011-03-21,37200.0,2.265338349
2011-03-22,37200.0,2.265338349
2011-03-23,37200.0,2.265338349
2011-03-24,37200.0,2.265338349
2011-03-25,37200.0,2.265338349
2011-03-26,37200.0,2.265338349
2011-03-27,37200.0,2.265338349
2011-03-28,37200.0,2.265338349
2011-03-29,48100.0,2.265338349
2011-03-30,48100.0,2.265338349
2011-03-31,48100.0,2.265338349
2011-04-01,48100.0,2.390334861
2011-04-02,48100.0,2.390334861
2011-04-03,48100.0,2.390334861
2011-04-04,48100.0,2.390334861
2011-04-05,48100.0,2.390334861
2011-04-06,45800.0,2.390334861
2011-04-07,45800.0,2.390334861
2011-04-08,45800.0,2.390334861
2011-04-09,45800.0,2.390334861
2011-04-10,45800.0,2.390334861
2011-04-11,45800.0,2.390334861
2011-04-12,45800.0,2.390334861
2011-04-13,45800.0,2.390334861
2011-04-14,45800.0,2.390334861
2011-04-15,45800.0,2.390334861
2011-04-16,45800.0,2.390334861
2011-04-17,45800.0,2.390334861
2011-04-18,45800.0,2.390334861
2011-04-19,45800.0,2.390334861
2011-04-20,45800.0,2.390334861
2011-04-21,45800.0,2.390334861
2011-04-22,45800.0,2.390334861
2011-04-23,45800.0,2.390334861
2011-04-24,45800.0,2.390334861
2011-04-25,45800.0,2.390334861
2011-04-26,45800.0,2.390334861
2011-04-27,47800.0,2.390334861
2011-04-28,47800.0,2.390334861
2011-04-29,47800.0,2.390334861
2011-04-30,47800.0,2.390334861
2011-05-01,47800.0,2.429592566
2011-05-02,47800.0,2.429592566
2011-05-03,47800.0,2.429592566
2011-05-04,50000.0,2.429592566
2011-05-05,49700.0,2.429592566
2011-05-06,49700.0,2.429592566
2011-05-07,49700.0,2.429592566
2011-05-08,49700.0,2.429592566
2011-05-09,49700.0,2.429592566
2011-05-10,50050.0,2.429592566
2011-05-11,49900.0,2.429592566
2011-05-12,49900.0,2.429592566
2011-05-13,48800.0,2.429592566
2011-05-14,48800.0,2.429592566
2011-05-15,48800.0,2.429592566
2011-05-16,48800.0,2.429592566
2011-05-17,48500.0,2.429592566
2011-05-18,49500.0,2.429592566
2011-05-19,49400.0,2.429592566
2011-05-20,49700.0,2.429592566
2011-05-21,49700.0,2.429592566
2011-05-22,49700.0,2.429592566
2011-05-23,50000.0,2.429592566
2011-05-24,49900.0,2.429592566
2011-05-25,50300.0,2.429592566
2011-05-26,51200.0,2.429592566
2011-05-27,51500.0,2.429592566
2011-05-28,51500.0,2.429592566
2011-05-29,51500.0,2.429592566
2011-05-30,51400.0,2.429592566
2011-05-31,51400.0,2.429592566
2011-06-01,51600.0,2.336890684
2011-06-02,53300.0,2.336890684
2011-06-03,50500.0,2.336890684
2011-06-04,50500.0,2.336890684
2011-06-05,50500.0,2.336890684
2011-06-06,50200.0,2.336890684
2011-06-07,49100.0,2.336890684
2011-06-08,49700.0,2.336890684
2011-06-09,49900.0,2.336890684
2011-06-10,50200.0,2.336890684
2011-06-11,50200.0,2.336890684
2011-06-12,50200.0,2.336890684
2011-06-13,50250.0,2.336890684
2011-06-14,50000.0,2.336890684
2011-06-15,48700.0,2.336890684
2011-06-16,49500.0,2.336890684
2011-06-17,49400.0,2.336890684
2011-06-18,48600.0,2.336890684
2011-06-19,48500.0,2.336890684
2011-06-20,49100.0,2.336890684
2011-06-21,47900.0,2.336890684
2011-06-22,48300.0,2.336890684
2011-06-23,47800.0,2.336890684
2011-06-24,47800.0,2.336890684
2011-06-25,49000.0,2.336890684
2011-06-26,49000.0,2.336890684
2011-06-27,49500.0,2.336890684
2011-06-28,50000.0,2.336890684
2011-06-29,50400.0,2.336890684
2011-06-30,50250.0,2.336890684
2011-07-01,51200.0,2.32333678
2011-07-02,50800.0,2.32333678
2011-07-03,50800.0,2.32333678
2011-07-04,50800.0,2.32333678
2011-07-05,50700.0,2.32333678
2011-07-06,50700.0,2.32333678
2011-07-07,50700.0,2.32333678
2011-07-08,50700.0,2.32333678
2011-07-09,50300.0,2.32333678
2011-07-10,50300.0,2.32333678
2011-07-11,50300.0,2.32333678
2011-07-12,48900.0,2.32333678
2011-07-13,48600.0,2.32333678
2011-07-14,49200.0,2.32333678
2011-07-15,48900.0,2.32333678
2011-07-16,48500.0,2.32333678
2011-07-17,48500.0,2.32333678
2011-07-18,48500.0,2.32333678
2011-07-19,48100.0,2.32333678
2011-07-20,46500.0,2.32333678
2011-07-21,46000.0,2.32333678
2011-07-22,44500.0,2.32333678
2011-07-23,45500.0,2.32333678
2011-07-24,45500.0,2.32333678
2011-07-25,45700.0,2.32333678
2011-07-26,47100.0,2.32333678
2011-07-27,47500.0,2.32333678
2011-07-28,46700.0,2.32333678
2011-07-29,46200.0,2.32333678
2011-07-30,46300.0,2.32333678
2011-07-31,46300.0,2.32333678
2011-08-01,46300.0,2.289220404
2011-08-02,46500.0,2.289220404
2011-08-03,46900.0,2.289220404
2011-08-04,46600.0,2.289220404
2011-08-05,46250.0,2.289220404
2011-08-06,46000.0,2.289220404
2011-08-07,46000.0,2.289220404
2011-08-08,46000.0,2.289220404
2011-08-09,45800.0,2.289220404
2011-08-10,46800.0,2.289220404
2011-08-11,47100.0,2.289220404
2011-08-12,48150.0,2.289220404
2011-08-13,48500.0,2.289220404
2011-08-14,48500.0,2.289220404
2011-08-15,48200.0,2.289220404
2011-08-16,49000.0,2.289220404
2011-08-17,49700.0,2.289220404
2011-08-18,49950.0,2.289220404
2011-08-19,49700.0,2.289220404
2011-08-20,49200.0,2.289220404
2011-08-21,49200.0,2.289220404
2011-08-22,49200.0,2.289220404
2011-08-23,50000.0,2.289220404
2011-08-24,51000.0,2.289220404
2011-08-25,50800.0,2.289220404
2011-08-26,50600.0,2.289220404
2011-08-27,50600.0,2.289220404
2011-08-28,50600.0,2.289220404
2011-08-29,50200.0,2.289220404
2011-08-30,50300.0,2.289220404
2011-08-31,50200.0,2.289220404
2011-09-01,49900.0,2.26330731
2011-09-02,49600.0,2.26330731
2011-09-03,48800.0,2.26330731
2011-09-04,48800.0,2.26330731
2011-09-05,48800.0,2.26330731
2011-09-06,48100.0,2.26330731
2011-09-07,47200.0,2.26330731
2011-09-08,47200.0,2.26330731
2011-09-09,47500.0,2.26330731
2011-09-10,47200.0,2.26330731
2011-09-11,47200.0,2.26330731
2011-09-12,48100.0,2.26330731
2011-09-13,47300.0,2.26330731
2011-09-14,46500.0,2.26330731
2011-09-15,45600.0,2.26330731
2011-09-16,45050.0,2.26330731
2011-09-17,46100.0,2.26330731
2011-09-18,46100.0,2.26330731
2011-09-19,46100.0,2.26330731
2011-09-20,46450.0,2.26330731
2011-09-21,46550.0,2.26330731
2011-09-22,45100.0,2.26330731
2011-09-23,44800.0,2.26330731
2011-09-24,43600.0,2.26330731
2011-09-25,43600.0,2.26330731
2011-09-26,48800.0,2.26330731
2011-09-27,43650.0,2.26330731
2011-09-28,44250.0,2.26330731
2011-09-29,44250.0,2.26330731
2011-09-30,44500.0,2.26330731
2011-10-01,44300.0,2.277071052
2011-10-02,44300.0,2.277071052
2011-10-03,44300.0,2.277071052
2011-10-04,43300.0,2.277071052
2011-10-05,44500.0,2.277071052
2011-10-06,44250.0,2.277071052
2011-10-07,44300.0,2.277071052
2011-10-08,43400.0,2.277071052
2011-10-09,43400.0,2.277071052
2011-10-10,43400.0,2.277071052
2011-10-11,43300.0,2.277071052
2011-10-12,42650.0,2.277071052
2011-10-13,42500.0,2.277071052
2011-10-14,42950.0,2.277071052
2011-10-15,43700.0,2.277071052
2011-10-16,43700.0,2.277071052
2011-10-17,43400.0,2.277071052
2011-10-18,42500.0,2.277071052
2011-10-19,41700.0,2.277071052
2011-10-20,41500.0,2.277071052
2011-10-21,40500.0,2.277071052
2011-10-22,41500.0,2.277071052
2011-10-23,41500.0,2.277071052
2011-10-24,41500.0,2.277071052
2011-10-25,41650.0,2.277071052
2011-10-26,40600.0,2.277071052
2011-10-27,40700.0,2.277071052
2011-10-28,40950.0,2.277071052
2011-10-29,40500.0,2.277071052
2011-10-30,40500.0,2.277071052
2011-10-31,40500.0,2.277071052
2011-11-01,38700.0,2.116430595
2011-11-02,38700.0,2.116430595
2011-11-03,37300.0,2.116430595
2011-11-04,37300.0,2.116430595
2011-11-05,37300.0,2.116430595
2011-11-06,37300.0,2.116430595
2011-11-07,37300.0,2.116430595
2011-11-08,37300.0,2.116430595
2011-11-09,37300.0,2.116430595
2011-11-10,37300.0,2.116430595
2011-11-11,37300.0,2.116430595
2011-11-12,37300.0,2.116430595
2011-11-13,37300.0,2.116430595
2011-11-14,37300.0,2.116430595
2011-11-15,37300.0,2.116430595
2011-11-16,37300.0,2.116430595
2011-11-17,37300.0,2.116430595
2011-11-18,37300.0,2.116430595
2011-11-19,38400.0,2.116430595
2011-11-20,38400.0,2.116430595
2011-11-21,38400.0,2.116430595
2011-11-22,38200.0,2.116430595
2011-11-23,38500.0,2.116430595
2011-11-24,38500.0,2.116430595
2011-11-25,38700.0,2.116430595
2011-11-26,38800.0,2.116430595
2011-11-27,38800.0,2.116430595
2011-11-28,38800.0,2.116430595
2011-11-29,38800.0,2.116430595
2011-11-30,38800.0,2.116430595
2011-12-01,40000.0,2.076991886
2011-12-02,40600.0,2.076991886
2011-12-03,40600.0,2.076991886
2011-12-04,40600.0,2.076991886
2011-12-05,40500.0,2.076991886
2011-12-06,40900.0,2.076991886
2011-12-07,41000.0,2.076991886
2011-12-08,40000.0,2.076991886
2011-12-09,39200.0,2.076991886
2011-12-10,39200.0,2.076991886
2011-12-11,39200.0,2.076991886
2011-12-12,39200.0,2.076991886
2011-12-13,39200.0,2.076991886
2011-12-14,39200.0,2.076991886
2011-12-15,39200.0,2.076991886
2011-12-16,39200.0,2.076991886
2011-12-17,39200.0,2.076991886
2011-12-18,39200.0,2.076991886
2011-12-19,39300.0,2.076991886
2011-12-20,39300.0,2.076991886
2011-12-21,39300.0,2.076991886
2011-12-22,39300.0,2.076991886
2011-12-23,39300.0,2.076991886
2011-12-24,39300.0,2.076991886
2011-12-25,39300.0,2.076991886
2011-12-26,39300.0,2.076991886
2011-12-27,39300.0,2.076991886
2011-12-28,39300.0,2.076991886
2011-12-29,39300.0,2.076991886
2011-12-30,39300.0,2.076991886
2011-12-31,39300.0,2.076991886
2012-01-01,39300.0,2.04607552
2012-01-02,39300.0,2.04607552
2012-01-03,39300.0,2.04607552
2012-01-04,39300.0,2.04607552
2012-01-05,39300.0,2.04607552
2012-01-06,39300.0,2.04607552
2012-01-07,39300.0,2.04607552
2012-01-08,39300.0,2.04607552
2012-01-09,39300.0,2.04607552
2012-01-10,39300.0,2.04607552
2012-01-11,39300.0,2.04607552
2012-01-12,39300.0,2.04607552
2012-01-13,39300.0,2.04607552
2012-01-14,39300.0,2.04607552
2012-01-15,39300.0,2.04607552
2012-01-16,39300.0,2.04607552
2012-01-17,39300.0,2.04607552
2012-01-18,39300.0,2.04607552
2012-01-19,39300.0,2.04607552
2012-01-20,39300.0,2.04607552
2012-01-21,39300.0,2.04607552
2012-01-22,39300.0,2.04607552
2012-01-23,39300.0,2.04607552
2012-01-24,39300.0,2.04607552
2012-01-25,39300.0,2.04607552
2012-01-26,39300.0,2.04607552
2012-01-27,39300.0,2.04607552
2012-01-28,39300.0,2.04607552
2012-01-29,39300.0,2.04607552
2012-01-30,39300.0,2.04607552
2012-01-31,39300.0,2.04607552
2012-02-01,39300.0,2.07447995
2012-02-02,39300.0,2.07447995
2012-02-03,39300.0,2.07447995
2012-02-04,39300.0,2.07447995
2012-02-05,39300.0,2.07447995
2012-02-06,36700.0,2.07447995
2012-02-07,36700.0,2.07447995
2012-02-08,37300.0,2.07447995
2012-02-09,37450.0,2.07447995
2012-02-10,38600.0,2.07447995
2012-02-11,38500.0,2.07447995
2012-02-12,38500.0,2.07447995
2012-02-13,38600.0,2.07447995
2012-02-14,38700.0,2.07447995
2012-02-15,38700.0,2.07447995
2012-02-16,39000.0,2.07447995
2012-02-17,39450.0,2.07447995
2012-02-18,39300.0,2.07447995
2012-02-19,39300.0,2.07447995
2012-02-20,39650.0,2.07447995
2012-02-21,39300.0,2.07447995
2012-02-22,39100.0,2.07447995
2012-02-23,39100.0,2.07447995
2012-02-24,39100.0,2.07447995
2012-02-25,39100.0,2.07447995
2012-02-26,39100.0,2.07447995
2012-02-27,39100.0,2.07447995
2012-02-28,39100.0,2.07447995
2012-02-29,39100.0,2.07447995
2012-03-01,39100.0,2.099456211
2012-03-02,39400.0,2.099456211
2012-03-03,39400.0,2.099456211
2012-03-04,39400.0,2.099456211
2012-03-05,39400.0,2.099456211
2012-03-06,39300.0,2.099456211
2012-03-07,38700.0,2.099456211
2012-03-08,39700.0,2.099456211
2012-03-09,40500.0,2.099456211
2012-03-10,39900.0,2.099456211
2012-03-11,39900.0,2.099456211
2012-03-12,39900.0,2.099456211
2012-03-13,39100.0,2.099456211
2012-03-14,39000.0,2.099456211
2012-03-15,39200.0,2.099456211
2012-03-16,39600.0,2.099456211
2012-03-17,39600.0,2.099456211
2012-03-18,39600.0,2.099456211
2012-03-19,39600.0,2.099456211
2012-03-20,39500.0,2.099456211
2012-03-21,39600.0,2.099456211
2012-03-22,39700.0,2.099456211
2012-03-23,39700.0,2.099456211
2012-03-24,39700.0,2.099456211
2012-03-25,39700.0,2.099456211
2012-03-26,39700.0,2.099456211
2012-03-27,39700.0,2.099456211
2012-03-28,39700.0,2.099456211
2012-03-29,39700.0,2.099456211
2012-03-30,39700.0,2.099456211
2012-03-31,39700.0,2.099456211
2012-04-01,39700.0,2.108882182
2012-04-02,39700.0,2.108882182
2012-04-03,40050.0,2.108882182
2012-04-04,39750.0,2.108882182
2012-04-05,39400.0,2.108882182
2012-04-06,39300.0,2.108882182
2012-04-07,39300.0,2.108882182
2012-04-08,39300.0,2.108882182
2012-04-09,39300.0,2.108882182
2012-04-10,39300.0,2.108882182
2012-04-11,39000.0,2.108882182
2012-04-12,39000.0,2.108882182
2012-04-13,39000.0,2.108882182
2012-04-14,39000.0,2.108882182
2012-04-15,39000.0,2.108882182
2012-04-16,39000.0,2.108882182
2012-04-17,39000.0,2.108882182
2012-04-18,39000.0,2.108882182
2012-04-19,39800.0,2.108882182
2012-04-20,39800.0,2.108882182
2012-04-21,39800.0,2.108882182
2012-04-22,39800.0,2.108882182
2012-04-23,39800.0,2.108882182
2012-04-24,40000.0,2.108882182
2012-04-25,40300.0,2.108882182
2012-04-26,40300.0,2.108882182
2012-04-27,40300.0,2.108882182
2012-04-28,40300.0,2.108882182
2012-04-29,40300.0,2.108882182
2012-04-30,40300.0,2.108882182
2012-05-01,40300.0,2.117257499
2012-05-02,40300.0,2.117257499
2012-05-03,40300.0,2.117257499
2012-05-04,39200.0,2.117257499
2012-05-05,39800.0,2.117257499
2012-05-06,39800.0,2.117257499
2012-05-07,39800.0,2.117257499
2012-05-08,39800.0,2.117257499
2012-05-09,40100.0,2.117257499
2012-05-10,40100.0,2.117257499
2012-05-11,40900.0,2.117257499
2012-05-12,41100.0,2.117257499
2012-05-13,41100.0,2.117257499
2012-05-14,41100.0,2.117257499
2012-05-15,41200.0,2.117257499
2012-05-16,41800.0,2.117257499
2012-05-17,42000.0,2.117257499
2012-05-18,42000.0,2.117257499
2012-05-19,42500.0,2.117257499
2012-05-20,42500.0,2.117257499
2012-05-21,42500.0,2.117257499
2012-05-22,42500.0,2.117257499
2012-05-23,42300.0,2.117257499
2012-05-24,42100.0,2.117257499
2012-05-25,42950.0,2.117257499
2012-05-26,43100.0,2.117257499
2012-05-27,43100.0,2.117257499
2012-05-28,43100.0,2.117257499
2012-05-29,43800.0,2.117257499
2012-05-30,43700.0,2.117257499
2012-05-31,43300.0,2.117257499
2012-06-01,42750.0,2.157316122
2012-06-02,42500.0,2.157316122
2012-06-03,42500.0,2.157316122
2012-06-04,42350.0,2.157316122
2012-06-05,42500.0,2.157316122
2012-06-06,42500.0,2.157316122
2012-06-07,42800.0,2.157316122
2012-06-08,42000.0,2.157316122
2012-06-09,41400.0,2.157316122
2012-06-10,41400.0,2.157316122
2012-06-11,41400.0,2.157316122
2012-06-12,41250.0,2.157316122
2012-06-13,41400.0,2.157316122
2012-06-14,42000.0,2.157316122
2012-06-15,42100.0,2.157316122
2012-06-16,42600.0,2.157316122
2012-06-17,42600.0,2.157316122
2012-06-18,42600.0,2.157316122
2012-06-19,42200.0,2.157316122
2012-06-20,42550.0,2.157316122
2012-06-21,42350.0,2.157316122
2012-06-22,42250.0,2.157316122
2012-06-23,42000.0,2.157316122
2012-06-24,42000.0,2.157316122
2012-06-25,41600.0,2.157316122
2012-06-26,42100.0,2.157316122
2012-06-27,42800.0,2.157316122
2012-06-28,43200.0,2.157316122
2012-06-29,43000.0,2.157316122
2012-06-30,43800.0,2.157316122
2012-07-01,43800.0,2.198798799
2012-07-02,43800.0,2.198798799
2012-07-03,43800.0,2.198798799
2012-07-04,43800.0,2.198798799
2012-07-05,43800.0,2.198798799
2012-07-06,43800.0,2.198798799
2012-07-07,43800.0,2.198798799
2012-07-08,43800.0,2.198798799
2012-07-09,43800.0,2.198798799
2012-07-10,43800.0,2.198798799
2012-07-11,43800.0,2.198798799
2012-07-12,41200.0,2.198798799
2012-07-13,41000.0,2.198798799
2012-07-14,41000.0,2.198798799
2012-07-15,41000.0,2.198798799
2012-07-16,42700.0,2.198798799
2012-07-17,43100.0,2.198798799
2012-07-18,43000.0,2.198798799
2012-07-19,42950.0,2.198798799
2012-07-20,44400.0,2.198798799
2012-07-21,44200.0,2.198798799
2012-07-22,44200.0,2.198798799
2012-07-23,44100.0,2.198798799
2012-07-24,43250.0,2.198798799
2012-07-25,42850.0,2.198798799
2012-07-26,42700.0,2.198798799
2012-07-27,43800.0,2.198798799
2012-07-28,44100.0,2.198798799
2012-07-29,44100.0,2.198798799
2012-07-30,43750.0,2.198798799
2012-07-31,43600.0,2.198798799
2012-08-01,43800.0,2.227096649
2012-08-02,43800.0,2.227096649
2012-08-03,43500.0,2.227096649
2012-08-04,43500.0,2.227096649
2012-08-05,43500.0,2.227096649
2012-08-06,43500.0,2.227096649
2012-08-07,43500.0,2.227096649
2012-08-08,43200.0,2.227096649
2012-08-09,43200.0,2.227096649
2012-08-10,42800.0,2.227096649
2012-08-11,42800.0,2.227096649
2012-08-12,42800.0,2.227096649
2012-08-13,42800.0,2.227096649
2012-08-14,42200.0,2.227096649
2012-08-15,41300.0,2.227096649
2012-08-16,41100.0,2.227096649
2012-08-17,41500.0,2.227096649
2012-08-18,41700.0,2.227096649
2012-08-19,41700.0,2.227096649
2012-08-20,41900.0,2.227096649
2012-08-21,42000.0,2.227096649
2012-08-22,42200.0,2.227096649
2012-08-23,41800.0,2.227096649
2012-08-24,41300.0,2.227096649
2012-08-25,41800.0,2.227096649
2012-08-26,41800.0,2.227096649
2012-08-27,42000.0,2.227096649
2012-08-28,41700.0,2.227096649
2012-08-29,42200.0,2.227096649
2012-08-30,42100.0,2.227096649
2012-08-31,42000.0,2.227096649
2012-09-01,42300.0,2.260045274
2012-09-02,42300.0,2.260045274
2012-09-03,42300.0,2.260045274
2012-09-04,42600.0,2.260045274
2012-09-05,42400.0,2.260045274
2012-09-06,41900.0,2.260045274
2012-09-07,41500.0,2.260045274
2012-09-08,42000.0,2.260045274
2012-09-09,42000.0,2.260045274
2012-09-10,42100.0,2.260045274
2012-09-11,42200.0,2.260045274
2012-09-12,42300.0,2.260045274
2012-09-13,42400.0,2.260045274
2012-09-14,42500.0,2.260045274
2012-09-15,42500.0,2.260045274
2012-09-16,42500.0,2.260045274
2012-09-17,42500.0,2.260045274
2012-09-18,42100.0,2.260045274
2012-09-19,41500.0,2.260045274
2012-09-20,41400.0,2.260045274
2012-09-21,41600.0,2.260045274
2012-09-22,42200.0,2.260045274
2012-09-23,42200.0,2.260045274
2012-09-24,42100.0,2.260045274
2012-09-25,42100.0,2.260045274
2012-09-26,42600.0,2.260045274
2012-09-27,42600.0,2.260045274
2012-09-28,43000.0,2.260045274
2012-09-29,42900.0,2.260045274
2012-09-30,42900.0,2.260045274
2012-10-01,43000.0,2.243103616
2012-10-02,42900.0,2.243103616
2012-10-03,43200.0,2.243103616
2012-10-04,42800.0,2.243103616
2012-10-05,42300.0,2.243103616
2012-10-06,41700.0,2.243103616
2012-10-07,41700.0,2.243103616
2012-10-08,41700.0,2.243103616
2012-10-09,41300.0,2.243103616
2012-10-10,41350.0,2.243103616
2012-10-11,41700.0,2.243103616
2012-10-12,41200.0,2.243103616
2012-10-13,40800.0,2.243103616
2012-10-14,40800.0,2.243103616
2012-10-15,40800.0,2.243103616
2012-10-16,40600.0,2.243103616
2012-10-17,40900.0,2.243103616
2012-10-18,40900.0,2.243103616
2012-10-19,40800.0,2.243103616
2012-10-20,41600.0,2.243103616
2012-10-21,41600.0,2.243103616
2012-10-22,41600.0,2.243103616
2012-10-23,41500.0,2.243103616
2012-10-24,40600.0,2.243103616
2012-10-25,40500.0,2.243103616
2012-10-26,40466.67,2.243103616
2012-10-27,40000.0,2.243103616
2012-10-28,40000.0,2.243103616
2012-10-29,39900.0,2.243103616
2012-10-30,39800.0,2.243103616
2012-10-31,39300.0,2.243103616
2012-11-01,39100.0,2.054265997
2012-11-02,39300.0,2.054265997
2012-11-03,39200.0,2.054265997
2012-11-04,39200.0,2.054265997
2012-11-05,39200.0,2.054265997
2012-11-06,38700.0,2.054265997
2012-11-07,38200.0,2.054265997
2012-11-08,38400.0,2.054265997
2012-11-09,39000.0,2.054265997
2012-11-10,39200.0,2.054265997
2012-11-11,39200.0,2.054265997
2012-11-12,39100.0,2.054265997
2012-11-13,39150.0,2.054265997
2012-11-14,37900.0,2.054265997
2012-11-15,38100.0,2.054265997
2012-11-16,38100.0,2.054265997
2012-11-17,38000.0,2.054265997
2012-11-18,38000.0,2.054265997
2012-11-19,38000.0,2.054265997
2012-11-20,37900.0,2.054265997
2012-11-21,37450.0,2.054265997
2012-11-22,37200.0,2.054265997
2012-11-23,37400.0,2.054265997
2012-11-24,37300.0,2.054265997
2012-11-25,37300.0,2.054265997
2012-11-26,37300.0,2.054265997
2012-11-27,37300.0,2.054265997
2012-11-28,37300.0,2.054265997
2012-11-29,38400.0,2.054265997
2012-11-30,38550.0,2.054265997
2012-12-01,38200.0,2.032607358
2012-12-02,38200.0,2.032607358
2012-12-03,38200.0,2.032607358
2012-12-04,38100.0,2.032607358
2012-12-05,37600.0,2.032607358
2012-12-06,37800.0,2.032607358
2012-12-07,38150.0,2.032607358
2012-12-08,38200.0,2.032607358
2012-12-09,38200.0,2.032607358
2012-12-10,38200.0,2.032607358
2012-12-11,37800.0,2.032607358
2012-12-12,38100.0,2.032607358
2012-12-13,38200.0,2.032607358
2012-12-14,38200.0,2.032607358
2012-12-15,38000.0,2.032607358
2012-12-16,38000.0,2.032607358
2012-12-17,38000.0,2.032607358
2012-12-18,37400.0,2.032607358
2012-12-19,37200.0,2.032607358
2012-12-20,37700.0,2.032607358
2012-12-21,38000.0,2.032607358
2012-12-22,38100.0,2.032607358
2012-12-23,38100.0,2.032607358
2012-12-24,38100.0,2.032607358
2012-12-25,38200.0,2.032607358
2012-12-26,38300.0,2.032607358
2012-12-27,38300.0,2.032607358
2012-12-28,38300.0,2.032607358
2012-12-29,38300.0,2.032607358
2012-12-30,38300.0,2.032607358
2012-12-31,38300.0,2.032607358
2013-01-01,38600.0,2.056389634
2013-01-02,38600.0,2.056389634
2013-01-03,38700.0,2.056389634
2013-01-04,39100.0,2.056389634
2013-01-05,39200.0,2.056389634
2013-01-06,39200.0,2.056389634
2013-01-07,38850.0,2.056389634
2013-01-08,39400.0,2.056389634
2013-01-09,39400.0,2.056389634
2013-01-10,39400.0,2.056389634
2013-01-11,39400.0,2.056389634
2013-01-12,39400.0,2.056389634
2013-01-13,39400.0,2.056389634
2013-01-14,39400.0,2.056389634
2013-01-15,39400.0,2.056389634
2013-01-16,39400.0,2.056389634
2013-01-17,39400.0,2.056389634
2013-01-18,39400.0,2.056389634
2013-01-19,39400.0,2.056389634
2013-01-20,39400.0,2.056389634
2013-01-21,39400.0,2.056389634
2013-01-22,39400.0,2.056389634
2013-01-23,39400.0,2.056389634
2013-01-24,39400.0,2.056389634
2013-01-25,39400.0,2.056389634
2013-01-26,39400.0,2.056389634
2013-01-27,39400.0,2.056389634
2013-01-28,39400.0,2.056389634
2013-01-29,39400.0,2.056389634
2013-01-30,39400.0,2.056389634
2013-01-31,39400.0,2.056389634
2013-02-01,39400.0,2.178345865
2013-02-02,39400.0,2.178345865
2013-02-03,39400.0,2.178345865
2013-02-04,39400.0,2.178345865
2013-02-05,39400.0,2.178345865
2013-02-06,39400.0,2.178345865
2013-02-07,39400.0,2.178345865
2013-02-08,39400.0,2.178345865
2013-02-09,39400.0,2.178345865
2013-02-10,39400.0,2.178345865
2013-02-11,39400.0,2.178345865
2013-02-12,39400.0,2.178345865
2013-02-13,40700.0,2.178345865
2013-02-14,40600.0,2.178345865
2013-02-15,40100.0,2.178345865
2013-02-16,40100.0,2.178345865
2013-02-17,40100.0,2.178345865
2013-02-18,40100.0,2.178345865
2013-02-19,40100.0,2.178345865
2013-02-20,39900.0,2.178345865
2013-02-21,41000.0,2.178345865
2013-02-22,41100.0,2.178345865
2013-02-23,41500.0,2.178345865
2013-02-24,41500.0,2.178345865
2013-02-25,41200.0,2.178345865
2013-02-26,41500.0,2.178345865
2013-02-27,41700.0,2.178345865
2013-02-28,41900.0,2.178345865
2013-03-01,42100.0,2.229438331
2013-03-02,42500.0,2.229438331
2013-03-03,42500.0,2.229438331
2013-03-04,43000.0,2.229438331
2013-03-05,43200.0,2.229438331
2013-03-06,42700.0,2.229438331
2013-03-07,43100.0,2.229438331
2013-03-08,43800.0,2.229438331
2013-03-09,44300.0,2.229438331
2013-03-10,44400.0,2.229438331
2013-03-11,44400.0,2.229438331
2013-03-12,44600.0,2.229438331
2013-03-13,45000.0,2.229438331
2013-03-14,45000.0,2.229438331
2013-03-15,44400.0,2.229438331
2013-03-16,45000.0,2.229438331
2013-03-17,45000.0,2.229438331
2013-03-18,45400.0,2.229438331
2013-03-19,45200.0,2.229438331
2013-03-20,45000.0,2.229438331
2013-03-21,44900.0,2.229438331
2013-03-22,45000.0,2.229438331
2013-03-23,44800.0,2.229438331
2013-03-24,44800.0,2.229438331
2013-03-25,44800.0,2.229438331
2013-03-26,44500.0,2.229438331
2013-03-27,44000.0,2.229438331
2013-03-28,43450.0,2.229438331
2013-03-29,43400.0,2.229438331
2013-03-30,43400.0,2.229438331
2013-03-31,43400.0,2.229438331
