date,price,RON 95-III
2/12/2024,79700,23.26
2/13/2024,79300,23.26
2/14/2024,78900,23.26
2/15/2024,77700,23.91
2/16/2024,78800,23.91
2/17/2024,80200,23.91
2/18/2024,81100,23.91
2/19/2024,81500,23.91
2/20/2024,82000,23.91
2/21/2024,81900,23.91
2/22/2024,83500,23.59
2/23/2024,82500,23.59
2/24/2024,81500,23.59
2/25/2024,82100,23.59
2/26/2024,82500,23.59
2/27/2024,82500,23.59
2/28/2024,83600,23.59
2/29/2024,83500,23.92
3/1/2024,84700,23.92
3/2/2024,85300,23.92
3/3/2024,85800,23.92
3/4/2024,85800,23.92
3/5/2024,87000,23.92
3/6/2024,87500,23.92
3/7/2024,89000,23.55
3/8/2024,91700,23.55
3/9/2024,90700,23.55
3/10/2024,90700,23.55
3/11/2024,91300,23.55
3/12/2024,91000,23.55
3/13/2024,91900,23.55
3/14/2024,91000,23.54
