date,price,area,productivity,quantity,volume,value
11/15/2021,12000,230.4,76.9,1771.8,566358,296404357
11/16/2021,12000,230.4,76.9,1771.8,566358,296404357
11/17/2021,12000,230.4,76.9,1771.8,566358,296404357
11/18/2021,12000,230.4,76.9,1771.8,566358,296404357
11/19/2021,12000,230.4,76.9,1771.8,566358,296404357
11/23/2021,12000,230.4,76.9,1771.8,566358,296404357
11/24/2021,12000,230.4,76.9,1771.8,566358,296404357
11/25/2021,12000,230.4,76.9,1771.8,566358,296404357
11/26/2021,12000,230.4,76.9,1771.8,566358,296404357
11/29/2021,12000,230.4,76.9,1771.8,566358,296404357
11/30/2021,12000,230.4,76.9,1771.8,566358,296404357
12/1/2021,12000,230.4,76.9,1771.8,490219,253087876
12/2/2021,12000,230.4,76.9,1771.8,490219,253087876
12/6/2021,12000,230.4,76.9,1771.8,490219,253087876
12/7/2021,12000,230.4,76.9,1771.8,490219,253087876
12/8/2021,12000,230.4,76.9,1771.8,490219,253087876
12/9/2021,12000,230.4,76.9,1771.8,490219,253087876
12/10/2021,12000,230.4,76.9,1771.8,490219,253087876
12/14/2021,12000,230.4,76.9,1771.8,490219,253087876
12/15/2021,12000,230.4,76.9,1771.8,490219,253087876
12/16/2021,11500,230.4,76.9,1771.8,490219,253087876
12/17/2021,11500,230.4,76.9,1771.8,490219,253087876
12/20/2021,11500,230.4,76.9,1771.8,490219,253087876
12/21/2021,11500,230.4,76.9,1771.8,490219,253087876
12/22/2021,11500,230.4,76.9,1771.8,490219,253087876
12/23/2021,11500,230.4,76.9,1771.8,490219,253087876
12/24/2021,12000,230.4,76.9,1771.8,490219,253087876
12/27/2021,11500,230.4,76.9,1771.8,490219,253087876
12/28/2021,11500,230.4,76.9,1771.8,490219,253087876
12/29/2021,11500,230.4,76.9,1771.8,490219,253087876
12/30/2021,11500,230.4,76.9,1771.8,490219,253087876
12/31/2021,11500,230.4,76.9,1771.8,490219,253087876
1/4/2022,11500,229.8,73.4,1685.9,505741,246024471
1/5/2022,11500,229.8,73.4,1685.9,505741,246024471
1/6/2022,11500,229.8,73.4,1685.9,505741,246024471
1/7/2022,11500,229.8,73.4,1685.9,505741,246024471
1/11/2022,11500,229.8,73.4,1685.9,505741,246024471
1/14/2022,11500,229.8,73.4,1685.9,505741,246024471
1/17/2022,11500,229.8,73.4,1685.9,505741,246024471
1/18/2022,11500,229.8,73.4,1685.9,505741,246024471
2/18/2022,12000,229.8,73.4,1685.9,468925,223342315
2/21/2022,12000,229.8,73.4,1685.9,468925,223342315
2/23/2022,12000,229.8,73.4,1685.9,468925,223342315
3/4/2022,12000,229.8,73.4,1685.9,531389,262952980
3/7/2022,12000,229.8,73.4,1685.9,531389,262952980
3/8/2022,12000,229.8,73.4,1685.9,531389,262952980
3/9/2022,12000,229.8,73.4,1685.9,531389,262952980
3/10/2022,12000,229.8,73.4,1685.9,531389,262952980
3/11/2022,12000,229.8,73.4,1685.9,531389,262952980
3/14/2022,12000,229.8,73.4,1685.9,531389,262952980
3/15/2022,12000,229.8,73.4,1685.9,531389,262952980
3/17/2022,12000,229.8,73.4,1685.9,531389,262952980
3/18/2022,12000,229.8,73.4,1685.9,531389,262952980
3/21/2022,12000,229.8,73.4,1685.9,531389,262952980
3/22/2022,12000,229.8,73.4,1685.9,531389,262952980
3/23/2022,12000,229.8,73.4,1685.9,531389,262952980
3/24/2022,12000,229.8,73.4,1685.9,531389,262952980
3/25/2022,12000,229.8,73.4,1685.9,531389,262952980
3/30/2022,12000,229.8,73.4,1685.9,531389,262952980
3/31/2022,12000,229.8,73.4,1685.9,531389,262952980
4/5/2022,12000,229.8,73.4,1685.9,555769,275945643
4/6/2022,12000,229.8,73.4,1685.9,555769,275945643
4/7/2022,12000,229.8,73.4,1685.9,555769,275945643
4/8/2022,12000,229.8,73.4,1685.9,555769,275945643
4/12/2022,12000,229.8,73.4,1685.9,555769,275945643
4/13/2022,12000,229.8,73.4,1685.9,555769,275945643
4/14/2022,12000,229.8,73.4,1685.9,555769,275945643
4/18/2022,12000,229.8,73.4,1685.9,555769,275945643
4/19/2022,12000,229.8,73.4,1685.9,555769,275945643
4/20/2022,12000,229.8,73.4,1685.9,555769,275945643
4/21/2022,12500,229.8,73.4,1685.9,555769,275945643
4/22/2022,12500,229.8,73.4,1685.9,555769,275945643
4/25/2022,12500,229.8,73.4,1685.9,555769,275945643
4/26/2022,12500,229.8,73.4,1685.9,555769,275945643
4/27/2022,12500,229.8,73.4,1685.9,555769,275945643
4/28/2022,12500,229.8,73.4,1685.9,555769,275945643
4/29/2022,12500,229.8,73.4,1685.9,555769,275945643
5/4/2022,12500,229.8,73.4,1685.9,710371,347138729
5/5/2022,12500,229.8,73.4,1685.9,710371,347138729
5/6/2022,12500,229.8,73.4,1685.9,710371,347138729
5/9/2022,12500,229.8,73.4,1685.9,710371,347138729
5/10/2022,12500,229.8,73.4,1685.9,710371,347138729
5/11/2022,12500,229.8,73.4,1685.9,710371,347138729
5/12/2022,12500,229.8,73.4,1685.9,710371,347138729
5/16/2022,12500,229.8,73.4,1685.9,710371,347138729
5/17/2022,12500,229.8,73.4,1685.9,710371,347138729
5/18/2022,12500,229.8,73.4,1685.9,710371,347138729
5/19/2022,12500,229.8,73.4,1685.9,710371,347138729
5/26/2022,12500,229.8,73.4,1685.9,710371,347138729
5/31/2022,12500,229.8,73.4,1685.9,710371,347138729
6/1/2022,12500,229.8,73.4,1685.9,726308,354419928
6/3/2022,12500,229.8,73.4,1685.9,726308,354419928
6/6/2022,12500,229.8,73.4,1685.9,726308,354419928
6/7/2022,12500,229.8,73.4,1685.9,726308,354419928
6/8/2022,12500,229.8,73.4,1685.9,726308,354419928
6/9/2022,12500,229.8,73.4,1685.9,726308,354419928
6/10/2022,12500,229.8,73.4,1685.9,726308,354419928
6/13/2022,12500,229.8,73.4,1685.9,726308,354419928
6/14/2022,12500,229.8,73.4,1685.9,726308,354419928
6/16/2022,12500,229.8,73.4,1685.9,726308,354419928
6/17/2022,12500,229.8,73.4,1685.9,726308,354419928
6/20/2022,12500,229.8,73.4,1685.9,726308,354419928
6/21/2022,12500,229.8,73.4,1685.9,726308,354419928
6/23/2022,12500,229.8,73.4,1685.9,726308,354419928
6/24/2022,12500,229.8,73.4,1685.9,726308,354419928
6/27/2022,12500,229.8,73.4,1685.9,726308,354419928
7/8/2022,12500,229.8,73.4,1685.9,582635,285284878
7/13/2022,12500,229.8,73.4,1685.9,582635,285284878
7/14/2022,12500,229.8,73.4,1685.9,582635,285284878
7/15/2022,12500,229.8,73.4,1685.9,582635,285284878
7/18/2022,12000,229.8,73.4,1685.9,582635,285284878
7/19/2022,12000,229.8,73.4,1685.9,582635,285284878
7/20/2022,12000,229.8,73.4,1685.9,582635,285284878
7/21/2022,12000,229.8,73.4,1685.9,582635,285284878
7/22/2022,12000,229.8,73.4,1685.9,582635,285284878
7/25/2022,12000,229.8,73.4,1685.9,582635,285284878
7/26/2022,12000,229.8,73.4,1685.9,582635,285284878
7/27/2022,12000,229.8,73.4,1685.9,582635,285284878
7/28/2022,12000,229.8,73.4,1685.9,582635,285284878
7/29/2022,12500,229.8,73.4,1685.9,582635,285284878
8/1/2022,12500,229.8,73.4,1685.9,718081,339556665
8/2/2022,12500,229.8,73.4,1685.9,718081,339556665
8/3/2022,12500,229.8,73.4,1685.9,718081,339556665
8/4/2022,12500,229.8,73.4,1685.9,718081,339556665
8/5/2022,12500,229.8,73.4,1685.9,718081,339556665
8/8/2022,12500,229.8,73.4,1685.9,718081,339556665
8/9/2022,12500,229.8,73.4,1685.9,718081,339556665
8/10/2022,12500,229.8,73.4,1685.9,718081,339556665
8/11/2022,12500,229.8,73.4,1685.9,718081,339556665
8/12/2022,12500,229.8,73.4,1685.9,718081,339556665
8/15/2022,12500,229.8,73.4,1685.9,718081,339556665
8/16/2022,12500,229.8,73.4,1685.9,718081,339556665
8/17/2022,12500,229.8,73.4,1685.9,718081,339556665
8/18/2022,12500,229.8,73.4,1685.9,718081,339556665
8/22/2022,12500,229.8,73.4,1685.9,718081,339556665
8/23/2022,12500,229.8,73.4,1685.9,718081,339556665
8/24/2022,12500,229.8,73.4,1685.9,718081,339556665
8/31/2022,12500,229.8,73.4,1685.9,718081,339556665
9/7/2022,12500,229.8,73.4,1685.9,583203,275312365
9/8/2022,12500,229.8,73.4,1685.9,583203,275312365
9/9/2022,12500,229.8,73.4,1685.9,583203,275312365
9/12/2022,12500,229.8,73.4,1685.9,583203,275312365
9/13/2022,12500,229.8,73.4,1685.9,583203,275312365
9/14/2022,12500,229.8,73.4,1685.9,583203,275312365
9/16/2022,12500,229.8,73.4,1685.9,583203,275312365
9/19/2022,12500,229.8,73.4,1685.9,583203,275312365
9/20/2022,12500,229.8,73.4,1685.9,583203,275312365
9/21/2022,12500,229.8,73.4,1685.9,583203,275312365
9/22/2022,12500,229.8,73.4,1685.9,583203,275312365
9/23/2022,12500,229.8,73.4,1685.9,583203,275312365
9/26/2022,12000,229.8,73.4,1685.9,583203,275312365
9/27/2022,12000,229.8,73.4,1685.9,583203,275312365
9/28/2022,12000,229.8,73.4,1685.9,583203,275312365
9/29/2022,12000,229.8,73.4,1685.9,583203,275312365
10/3/2022,12000,229.8,73.4,1685.9,713546,341064277
10/4/2022,12000,229.8,73.4,1685.9,713546,341064277
10/5/2022,12000,229.8,73.4,1685.9,713546,341064277
10/6/2022,12000,229.8,73.4,1685.9,713546,341064277
10/7/2022,12000,229.8,73.4,1685.9,713546,341064277
10/10/2022,12000,229.8,73.4,1685.9,713546,341064277
10/11/2022,12000,229.8,73.4,1685.9,713546,341064277
10/13/2022,12500,229.8,73.4,1685.9,713546,341064277
10/14/2022,12500,229.8,73.4,1685.9,713546,341064277
10/17/2022,12500,229.8,73.4,1685.9,713546,341064277
10/18/2022,12500,229.8,73.4,1685.9,713546,341064277
10/19/2022,12500,229.8,73.4,1685.9,713546,341064277
10/20/2022,12500,229.8,73.4,1685.9,713546,341064277
10/21/2022,12500,229.8,73.4,1685.9,713546,341064277
10/24/2022,12500,229.8,73.4,1685.9,713546,341064277
10/25/2022,12500,229.8,73.4,1685.9,713546,341064277
10/26/2022,12500,229.8,73.4,1685.9,713546,341064277
10/27/2022,12500,229.8,73.4,1685.9,713546,341064277
10/28/2022,12500,229.8,73.4,1685.9,713546,341064277
10/31/2022,12500,229.8,73.4,1685.9,713546,341064277
11/1/2022,12500,229.8,73.4,1685.9,587813,289864870
11/2/2022,12500,229.8,73.4,1685.9,587813,289864870
11/3/2022,12500,229.8,73.4,1685.9,587813,289864870
11/7/2022,12500,229.8,73.4,1685.9,587813,289864870
11/8/2022,12500,229.8,73.4,1685.9,587813,289864870
11/9/2022,12500,229.8,73.4,1685.9,587813,289864870
11/14/2022,12500,229.8,73.4,1685.9,587813,289864870
11/15/2022,12500,229.8,73.4,1685.9,587813,289864870
11/16/2022,12500,229.8,73.4,1685.9,587813,289864870
11/17/2022,12500,229.8,73.4,1685.9,587813,289864870
11/18/2022,12500,229.8,73.4,1685.9,587813,289864870
11/21/2022,12500,229.8,73.4,1685.9,587813,289864870
11/22/2022,12500,229.8,73.4,1685.9,587813,289864870
11/23/2022,12500,229.8,73.4,1685.9,587813,289864870
11/24/2022,12500,229.8,73.4,1685.9,587813,289864870
11/25/2022,12500,229.8,73.4,1685.9,587813,289864870
11/28/2022,12500,229.8,73.4,1685.9,587813,289864870
11/29/2022,12500,229.8,73.4,1685.9,587813,289864870
12/5/2022,12500,229.8,73.4,1685.9,434611,220260396
12/8/2022,12500,229.8,73.4,1685.9,434611,220260396
12/12/2022,12500,229.8,73.4,1685.9,434611,220260396
12/13/2022,12500,229.8,73.4,1685.9,434611,220260396
12/14/2022,12500,229.8,73.4,1685.9,434611,220260396
12/19/2022,12500,229.8,73.4,1685.9,434611,220260396
12/20/2022,12500,229.8,73.4,1685.9,434611,220260396
12/23/2022,12500,229.8,73.4,1685.9,434611,220260396
12/26/2022,12500,229.8,73.4,1685.9,434611,220260396
12/27/2022,12500,229.8,73.4,1685.9,434611,220260396
