date,tavg,tmin,tmax,prcp,wdir,wspd,pres
9/26/2012,25.3,24,30.2,30,117,5.4,1011
9/27/2012,24.9,24,29.2,30,117,3.9,1011
9/28/2012,23.8,23,26.4,30,117,3.9,1011
9/29/2012,26.1,23,31.6,0,117,3.9,1011
9/30/2012,25.5,23,29.6,16,117,3.9,1011
10/1/2012,24.8,23,31,73.9,117,5.9,1011
10/2/2012,26.3,23,32.4,81.8,117,7.5,1011
10/3/2012,25.6,22,31.5,81.8,117,5.9,1011
10/4/2012,25.8,23,30.2,43.9,117,6.9,1011
10/5/2012,24.9,23,29.4,43.9,117,6.9,1011
10/6/2012,25.3,23,29.4,2,117,6.9,1011
10/7/2012,25.3,23,31.2,10.9,117,5.8,1011
10/8/2012,27.1,24,31.2,10.9,117,6.9,1011
10/9/2012,26.6,25,31.3,10.9,117,6.9,1011
10/10/2012,27.2,23,33,10.9,117,9,1011
10/11/2012,27.7,23,32.4,0,117,6.4,1011
10/12/2012,26.8,23,33.2,13,117,7.5,1011
10/13/2012,25.5,22,31.4,46,117,8.7,1011
10/14/2012,26.4,24.3,32.4,39.9,117,8.7,1011
10/15/2012,27.6,24.3,33.4,0,117,8.7,1011
10/16/2012,27.2,24.3,33,7.1,117,8.7,1011
10/17/2012,27.4,24.3,33,0,117,8.7,1011
10/18/2012,28,23,33.5,7.1,117,7.8,1011
10/19/2012,27.8,24,33.5,7.1,117,7.8,1011
10/20/2012,27.3,23.2,32.8,7.1,117,7.7,1011
10/21/2012,27.5,24,34,7.1,117,5.9,1011
10/22/2012,27.3,24,32.4,7.1,117,5.9,1011
10/23/2012,27.8,24,33.4,0,117,11.3,1011
10/24/2012,27.2,23,33,0,117,9.2,1011
10/25/2012,28.1,23.2,32.6,0,117,8.5,1011
10/26/2012,28.3,24.2,32.6,0,117,8.5,1011
10/27/2012,28.2,24.2,32.6,0,117,8.5,1011
10/28/2012,28.1,25,33.7,0,117,10.1,1011
10/29/2012,28.1,25,33.4,0,117,10.9,1011
10/30/2012,28.1,24,34.2,0,5,9.3,1011
10/31/2012,27.4,23,32.4,0,5,7.2,1011
11/1/2012,27.3,23,32.4,0,5,7.2,1011
11/2/2012,27.5,24,34.2,0,5,8.1,1011
11/3/2012,27.8,24,32.4,0,5,8.1,1011
11/4/2012,27.3,24,33.6,0.5,5,8.1,1011
11/5/2012,26.8,24,33.4,0.5,5,9.6,1011
11/6/2012,27.5,24,32.4,0,5,9.6,1011
11/7/2012,28.3,24,33.4,0,5,9.6,1011
11/8/2012,28.6,25.5,34.2,0,5,9.6,1011
11/9/2012,28.6,26,34.4,0,5,9.6,1011
11/10/2012,28.4,25,33.6,0,5,6.8,1011
11/11/2012,27.3,23.8,33,0,5,11.2,1011
11/12/2012,29,23.8,34.5,0,5,11.2,1011
11/13/2012,27.7,23,32.4,0,5,11.2,1011
11/14/2012,24.6,23,28.4,6.1,5,11.2,1011
11/15/2012,24.8,22,28.3,6.1,125,9.2,1011
11/16/2012,26.6,23.2,31.8,6.1,125,12.3,1011
11/17/2012,28.2,24.4,32.4,0,125,12.3,1011
11/18/2012,27.5,25,33.4,0.5,97,11.8,1011
11/19/2012,28.1,24,33.4,0.5,97,7.7,1011
11/20/2012,27.4,23.2,31.6,0.5,97,9.6,1011
11/21/2012,27.3,23.2,33.4,0.5,97,9.6,1011
11/22/2012,27.1,24,33.4,0,97,9.6,1011
11/23/2012,26.8,24,32.1,6.1,97,9.6,1011
11/24/2012,27.3,23,32.6,0,97,11.4,1011
11/25/2012,27.8,23,33.4,0,97,11.7,1011
11/26/2012,28.3,23,33.4,0,97,11.7,1011
11/27/2012,27.3,23,33,0,97,11.7,1011
11/28/2012,27.6,22.4,33.6,0,88,7,1011
11/29/2012,27.7,22.4,33.2,0,88,7,1011
11/30/2012,27.4,22.6,33,0,88,7,1011
12/1/2012,27.5,22.6,33.2,0,88,7,1011
12/2/2012,27.3,23,33.7,0,88,7,1011
12/3/2012,27.7,23,34.1,0,88,7,1011
12/4/2012,26.3,23,31,0,88,7,1011
12/5/2012,27.8,22.4,33,0,88,7.7,1011
12/6/2012,28.1,25,32.6,0,88,6.7,1011
12/7/2012,27,25,32.4,0,88,5.9,1011
12/8/2012,27.3,22,33.4,0,88,6.7,1011
12/9/2012,26.9,22,33.6,0,88,6.7,1011
12/10/2012,27.7,22.4,33.4,0,88,7,1011
12/11/2012,27.3,23,32.2,0,88,7.3,1011
12/12/2012,27.1,23,32.4,0,88,8.1,1011
12/13/2012,27.5,23,32.4,0,88,8.1,1011
12/14/2012,27.5,24,34.4,0,37,7.9,1011
12/15/2012,27.6,23,34,0,37,8.6,1011
12/16/2012,28.6,22.4,35.2,0,37,10,1011
12/17/2012,28.3,22,36,0,37,8.1,1011
12/18/2012,28.6,22,34.4,0,37,8.1,1011
12/19/2012,28.2,22,34,0,37,7.6,1011
12/20/2012,27.8,22,34,0,37,7.6,1011
12/21/2012,28.6,23,34.4,0,37,14.1,1011
12/22/2012,28.4,23,34.5,0,37,14.1,1011
12/23/2012,27.5,23,33.4,0,37,14.1,1011
12/24/2012,26.6,23,32,10.2,37,10,1011
12/25/2012,27.3,22,33.2,10.2,77,7.2,1011
12/26/2012,27.6,22,33.4,10.2,77,6.4,1011
12/27/2012,27.2,23,33.4,10.2,77,6.2,1011
12/28/2012,28.6,23.2,34.2,0,77,7.3,1011
12/29/2012,26.6,23,32.4,0,77,7.3,1011
12/30/2012,27.9,23,33.2,0,77,7.3,1011
12/31/2012,26.9,23,33.1,0,77,7.9,1011
1/1/2013,26.7,23,33,0,77,6.8,1011
1/2/2013,26.9,23,33,0,77,6.8,1011
1/3/2013,27.1,22,27,0,77,8.3,1011
1/4/2013,26.4,22,27,0,77,8.3,1011
1/5/2013,25.5,22,27,0,77,8.3,1011
1/6/2013,24.8,22,27,0,77,8.3,1011
1/7/2013,23.4,23,25,0,77,5.5,1011
1/8/2013,25.6,22,31,0,77,8.4,1011
1/9/2013,25,22,31,0,77,8.4,1011
1/10/2013,25.9,22,31,0,77,8.4,1011
1/11/2013,26.1,22,31,0,77,8.4,1011
1/12/2013,26.2,22,31,0,77,8.4,1011
1/13/2013,26.3,22,31,0,77,8.4,1011
1/14/2013,25.7,22,31,0,77,8.4,1011
1/15/2013,25.3,19,32,0,77,8,1011
1/16/2013,25.1,19,32,0,77,8,1011
1/17/2013,26.3,19,32,0,77,8,1011
1/18/2013,25.4,22,32,0,77,11.5,1011
1/19/2013,26.2,22,32,0,77,8.8,1011
1/20/2013,26.6,22,32,0,77,8.8,1011
1/21/2013,27.1,22,32,0,77,8.8,1011
1/22/2013,26.1,22,32,0,77,8.8,1011
1/23/2013,25.9,21,32,0,77,8.2,1011
1/24/2013,26.3,21,32,0,77,8.2,1011
1/25/2013,25.7,21,32,0,77,8.2,1011
1/26/2013,25.4,21,32,0,77,8.2,1011
1/27/2013,25.9,21,32,0,77,8.2,1011
1/28/2013,26.1,21,32,0,77,8.2,1011
1/29/2013,26.2,22,32,0,77,8.5,1011
1/30/2013,26.8,22,33,0,77,9.3,1011
1/31/2013,27.3,22,33,0,77,12.1,1011
2/1/2013,26.5,22,36,0,77,12.1,1011
2/2/2013,28,22,36,0,77,12.1,1011
2/3/2013,29.6,22,36,0,77,12.1,1011
2/4/2013,28.7,22,36,0,77,12.1,1011
2/5/2013,28.4,22,36,0,77,12.1,1011
2/6/2013,27.6,23,34,0,77,13.3,1011
2/7/2013,26.7,23,34,0,77,13.3,1011
2/8/2013,26.8,23,34,0,77,13.3,1011
2/9/2013,27.2,23,34,0,77,13.3,1011
2/10/2013,26.9,23,36,0,77,10.5,1011
2/11/2013,26.9,23,36,0,77,10.5,1011
2/12/2013,27.4,23,36,0,77,10.5,1011
2/13/2013,28.2,23,36,0,77,10.5,1011
2/14/2013,28.4,23,36,0,77,10.5,1011
2/15/2013,28.2,23,36,0,77,10.5,1011
2/16/2013,28.1,23,36,0,77,10.5,1011
2/17/2013,28.1,22,36,0,114,15.1,1011
2/18/2013,28.3,22,36,0,114,15.1,1011
2/19/2013,27.7,24,35,0,135,13.1,1011
2/20/2013,26.6,23,32,0,135,11.1,1011
2/21/2013,27.3,23,32,0,135,11.1,1011
2/22/2013,26.3,23,32,0,135,11.1,1011
2/23/2013,27.6,23,32,0,135,11.1,1011
2/24/2013,28.8,24,36,0,135,9.9,1011
2/25/2013,29.8,22,36,0,135,12.4,1011
2/26/2013,29.7,25.5,34,0,135,16.7,1011
2/27/2013,29.3,25.5,34,0,135,16.7,1011
2/28/2013,29.3,25.5,34,0,135,16.7,1011
3/1/2013,28.6,26,34,0,135,16.7,1011
3/2/2013,28.7,24,34,0,135,17.8,1011
3/3/2013,28.5,24,35,0,121,14.5,1011
3/4/2013,28.4,22,34,0,135,9.6,1011
3/5/2013,27.3,22,34,0,135,9.6,1011
3/6/2013,27.6,22,34,0,135,8.7,1011
3/7/2013,27.4,23.4,34,0,135,9.1,1011
3/8/2013,27.7,23.4,34,0,135,9.1,1011
3/9/2013,27.4,24,33,0,135,12.6,1011
3/10/2013,27.2,24,32,0,135,14.4,1011
3/11/2013,27.6,24,32,0,143,14.1,1011
3/12/2013,27.5,24,33,0,128,9.6,1011
3/13/2013,28.1,24,33,0,128,9.6,1011
3/14/2013,28.3,24,34,0,128,13.4,1011
3/15/2013,27.2,25,34,0,131,11.6,1011
3/16/2013,28.8,24.5,35,0,131,11.1,1011
3/17/2013,28.3,26,33,0,131,11.3,1011
3/18/2013,28.6,26,33,0,131,11.3,1011
3/19/2013,28,26,33,0,131,11.6,1011
3/20/2013,28.2,23,34,0,131,11.8,1011
3/21/2013,28.5,24,34,0,131,10.8,1011
3/22/2013,28.9,24,34,0,131,13.6,1011
3/23/2013,28.9,26,34,0,136,13,1011
3/24/2013,29.1,26,34,0,130,9.7,1011
3/25/2013,29.9,27,36,0,130,9.2,1011
3/26/2013,29.1,26,34,0,130,11.5,1011
3/27/2013,29.8,27,35.1,0,130,11.8,1011
3/28/2013,29.9,27,36,0.268,130,11.8,1011
3/29/2013,30.2,27,36,0.268,130,11.8,1011
3/30/2013,30.1,27,35,0.268,130,12.9,1011
3/31/2013,30.2,27,35,0.268,130,12.9,1011
4/1/2013,30.4,27,36,0.268,139,16.3,1011
4/2/2013,30.4,27,36,0.268,139,15.9,1011
4/3/2013,30,27,34,0.268,139,13.7,1011
4/4/2013,30.3,27,38,0.268,209,13.3,1011
4/5/2013,31.4,27,38,0.268,209,13.3,1011
4/6/2013,31.8,27,38,0.268,209,13.3,1011
4/7/2013,29.7,27,34,0.268,117,12.7,1011
4/8/2013,29.4,27,34,0.268,117,12.7,1011
4/9/2013,29.1,27,32,0.268,117,11.8,1011
4/10/2013,29.1,25,35,0.268,117,13.4,1011
4/11/2013,28.1,24,33,0.268,117,8.9,1011
4/12/2013,27.7,24,33,0.268,117,8.9,1011
4/13/2013,29.8,24,36,0.268,117,12.7,1011
4/14/2013,29.7,26,36,0.268,117,16.6,1011
4/15/2013,29.7,26,35,0.268,124,14.6,1011
4/16/2013,29.8,27,34,0.268,137,13.4,1011
4/17/2013,28.2,27,34,0.268,112,11.5,1011
4/18/2013,29.3,27,34,0.268,112,11.5,1011
4/19/2013,29.7,27,34,0.268,112,11.5,1011
4/20/2013,29.6,27,36,0.268,112,10.2,1011
4/21/2013,28.7,26,34,0.268,112,12.2,1011
4/22/2013,29.6,26,34,0.268,112,12.2,1011
4/23/2013,25.3,24,28,0.268,224,8,1011
4/24/2013,29.8,26,34,0.268,224,11.9,1011
4/25/2013,29.9,26,34,0.268,224,11.9,1011
4/26/2013,29.6,26,34,0.268,224,10,1011
4/27/2013,28.2,25,34,0.268,224,8.3,1011
4/28/2013,29,24,34,0.268,224,10.1,1011
4/29/2013,29.6,25,34,0.268,224,11.5,1011
4/30/2013,30.1,25,35,0.268,224,13.7,1011
5/1/2013,27.8,25,34,0.268,224,8.8,1011
5/2/2013,30.2,26,34,0.268,224,7.9,1011
5/3/2013,28,26,34,0.268,224,8,1011
5/4/2013,27.1,24,34,0.268,224,6.3,1011
5/5/2013,28.7,25,35,0.268,224,8.9,1011
5/6/2013,28.8,24,37,0.268,224,8.3,1011
5/7/2013,28.8,24,36,0.268,224,7.5,1011
5/8/2013,28.8,25,35,0.268,224,7.8,1011
5/9/2013,28.5,26,34,0.268,224,5.6,1011
5/10/2013,28.2,26,34,0.268,224,5.6,1011
5/11/2013,29.8,26,36,0.268,224,9,1011
5/12/2013,28.5,25,36,0.268,224,10.6,1011
5/13/2013,29.4,25,36,0.268,224,10.6,1011
5/14/2013,31.5,26,37,0.268,224,9.4,1011
5/15/2013,27.4,24,33,0.268,224,11.1,1011
5/16/2013,29.6,26,36,0.268,224,8.5,1011
5/17/2013,28.1,26,34,0.268,224,8.9,1011
5/18/2013,28.9,26,34,0.268,224,8.9,1011
5/19/2013,28.6,26,34,0.268,224,9.9,1011
5/20/2013,28.8,26,34,0.268,224,11.8,1011
5/21/2013,29.9,26,35,0.268,224,11.4,1011
5/22/2013,29.7,27,33,0.268,203,13.4,1011
5/23/2013,28.7,24,35,0.268,231,9.3,1011
5/24/2013,28,24,34,0.268,231,7.9,1011
5/25/2013,28.1,24,34,0.268,231,7.9,1011
5/26/2013,29.3,24,34,0.268,231,8.9,1011
5/27/2013,30.4,26,35,0.268,231,10.9,1011
5/28/2013,28.1,24,35,0.268,247,10,1011
5/29/2013,28.6,24,33,0.268,247,5.7,1011
5/30/2013,27.2,24,32,0.268,247,7,1011
5/31/2013,26.1,23,34,0.268,247,8.2,1011
6/1/2013,26.9,24,33,0.268,247,9.9,1011
6/2/2013,27.3,24,33,0.268,247,9.9,1011
6/3/2013,28.5,24,33,0.268,247,9.9,1011
6/4/2013,28.2,24,32,0.268,247,11.2,1011
6/5/2013,29.1,25,33,0.268,247,11.3,1011
6/6/2013,26.6,24,31,0.268,247,7,1011
6/7/2013,29,25,34,0.268,247,6.3,1011
6/8/2013,30.7,26,34,0.268,247,9.6,1011
6/9/2013,29.5,27,34,0.268,247,10.5,1011
6/10/2013,29.2,26,34,0.268,247,13,1011
6/11/2013,29.2,27,34,0.268,247,12.8,1011
6/12/2013,26.6,25,32,0.268,247,9.1,1011
6/13/2013,26.9,25,31,0.268,247,10.3,1011
6/14/2013,26.9,24,32,0.268,247,12.9,1011
6/15/2013,26.3,23,30,0.268,226,12.3,1011
6/16/2013,25,23,30,0.268,226,9.5,1011
6/17/2013,25.7,24,31,0.268,226,9.3,1011
6/18/2013,27.6,25,33,0.268,226,11.9,1011
6/19/2013,29.4,25,33,0.268,226,11.9,1011
6/20/2013,27.8,25,33,0.268,226,11.9,1011
6/21/2013,28.6,25,33,0.268,226,11.9,1011
6/22/2013,25.9,24,30,0.268,226,15.1,1011
6/23/2013,27.9,26,30,0.268,238,7.3,1011
6/24/2013,26.8,26,30,0.268,238,7.3,1011
6/25/2013,28.6,24,34,0.268,238,6.8,1011
6/26/2013,29.3,25,34,0.268,238,8.8,1011
6/27/2013,28.8,25,35,0.268,238,9.3,1011
6/28/2013,28.4,24,33,0.268,238,11,1011
6/29/2013,27.9,24,34,0.268,238,8.5,1011
6/30/2013,28.2,25,34,0.268,238,11.3,1011
7/1/2013,29.1,25,34,0.268,238,11.3,1011
7/2/2013,28.2,26,34,0.268,224,12.9,1011
7/3/2013,27.1,24,33,0.268,236,6.5,1011
7/4/2013,27.1,24,33,0.268,236,6.5,1011
7/5/2013,26.3,24,32,0.268,236,7.3,1011
7/6/2013,27.2,24,32,0.268,236,9.3,1011
7/7/2013,26.8,24,31,0.268,236,8.9,1011
7/8/2013,27.5,24,33,0.268,236,7.5,1011
7/9/2013,25.6,23,33,0.268,236,8.9,1011
7/10/2013,27.8,23,33,0.268,236,8.9,1011
7/11/2013,29.1,24,34,0.268,236,11.5,1011
7/12/2013,29.2,24,34,0.268,236,10.5,1011
7/13/2013,29.2,24,34,0.268,236,10.5,1011
7/14/2013,29.1,24,34,0.268,236,10.5,1011
7/15/2013,25.9,24,32,0.268,236,12.2,1011
7/16/2013,25.5,22,29,0.268,236,11.6,1011
7/17/2013,26.1,22,29,0.268,236,11.6,1011
7/18/2013,27.2,24,28,0.268,236,16.9,1011
7/19/2013,25.2,24,28,0.268,236,16.9,1011
7/20/2013,25.8,23,31,0.268,234,11.8,1011
7/21/2013,25.9,24,29,0.268,234,10.7,1011
7/22/2013,25.4,24,29,0.268,234,10.7,1011
7/23/2013,25.4,24,31,0.268,234,14.9,1011
7/24/2013,25.3,23,32,0.268,234,13.4,1011
7/25/2013,28.2,23,32,0.268,234,13.4,1011
7/26/2013,27.8,26,32,0.268,236,16,1011
7/27/2013,27.2,25,33,0.268,262,14,1011
7/28/2013,27.7,23,32,0.268,262,9.6,1011
7/29/2013,25.7,23,28,0.268,262,9.5,1011
7/30/2013,28.1,24,31,0.268,262,10.9,1011
7/31/2013,26.4,24,31,0.268,262,10.9,1011
8/1/2013,27.4,23,33,0.268,249,6.3,1011
8/2/2013,27.1,23,33,0.268,249,6.3,1011
8/3/2013,25.5,23,33,0.268,249,6.3,1011
8/4/2013,28.4,23,33,0.268,249,6.3,1011
8/5/2013,28.2,25,33,0.268,249,10.1,1011
8/6/2013,25.9,24,32,0.268,249,10.4,1011
8/7/2013,27.4,24,32,0.268,249,10.4,1011
8/8/2013,27.4,25,31,0.268,249,10.4,1011
8/9/2013,26,24,32,0.268,249,9.1,1011
8/10/2013,26.2,23,31,0.268,249,9.1,1011
8/11/2013,24.8,23,27,0.268,249,7,1011
8/12/2013,24.7,23,27,0.268,249,7,1011
8/13/2013,25.3,23,30,0.268,249,12,1011
8/14/2013,27.7,24,32,0.268,249,10.7,1011
8/15/2013,27.8,24,32,0.268,249,10.7,1011
8/16/2013,28.3,25,32,0.268,249,13.2,1011
8/17/2013,28.4,24,33,0.268,245,15.1,1011
8/18/2013,28.5,25,33,0.268,245,19,1011
8/19/2013,28.6,24,33,0.268,242,17.8,1011
8/20/2013,28.1,24,33,0.268,242,21.9,1011
8/21/2013,28.2,25,33,0.268,228,22.1,1011
8/22/2013,28.1,25,33,0.268,228,22.1,1011
8/23/2013,26.4,23,31,0.268,228,13.4,1011
8/24/2013,26,23,31,0.268,228,13.4,1011
8/25/2013,27.5,25,32,0.268,228,16.8,1011
8/26/2013,27.8,25,32,0.268,228,11,1011
8/27/2013,26.8,24,32,0.268,228,12.8,1011
8/28/2013,27.5,24,32,0.268,228,10.9,1011
8/29/2013,27.6,25,33,0.268,228,15.9,1011
8/30/2013,27.8,24,34,0.268,259,10.5,1011
8/31/2013,28.9,25,33,0.268,259,10.2,1011
9/1/2013,27.9,26,33,0.268,259,7.6,1011
9/2/2013,29.6,24,34,0.268,259,7.9,1011
9/3/2013,26.9,23,34,0.268,259,6.9,1011
9/4/2013,26.6,24,33,0.268,259,6.3,1011
9/5/2013,27.5,24,33,0.268,259,6.3,1011
9/6/2013,26.8,23,33,0.268,259,7,1011
9/7/2013,26,23,33,0.268,259,7,1011
9/8/2013,26.6,24,31,0.268,259,5.9,1011
9/9/2013,26.2,24,31,0.268,259,5.9,1011
9/10/2013,25.6,23,32,0.268,259,7.3,1011
9/11/2013,26.4,24,30,0.268,259,7,1011
9/12/2013,25.2,24,31,0.268,259,7.1,1011
9/13/2013,26.8,23,28,0.268,259,7.7,1011
9/14/2013,24.3,23,28,0.268,259,7.7,1011
9/15/2013,27.4,24,32,0.268,259,12.5,1011
9/16/2013,27.4,24,31,0.268,259,10.2,1011
9/17/2013,26.2,24,29,0.268,259,11.4,1011
9/18/2013,25.9,24,29,0.268,259,13.9,1011
9/19/2013,26.3,23,31,0.268,239,17.7,1011
9/20/2013,25.8,23,28,0.268,236,14.4,1011
9/21/2013,24.7,23,28,0.268,236,14.4,1011
9/22/2013,24.9,24,27,0.268,236,14.5,1011
9/23/2013,26.1,24,29,0.268,236,15.8,1011
9/24/2013,27.4,24,31,0.268,229,16,1011
9/25/2013,28.1,26,32,0.268,235,16,1011
9/26/2013,26.9,23,31,0.268,251,15.3,1011
9/27/2013,26.1,23,30,0.268,263,10.2,1011
9/28/2013,25.2,24,28,0.268,263,7.2,1011
9/29/2013,25.1,24,28,0.268,263,7.2,1011
9/30/2013,26.8,23,31,0.268,263,13.3,1011
10/1/2013,26.5,23,29,0.268,130,7.6,1011
10/2/2013,26.5,23,29,0.268,130,7.6,1011
10/3/2013,26.5,23,29,0.268,130,7.6,1011
10/4/2013,26.5,23,29,0.268,130,7.6,1011
10/5/2013,25.6,23,29,0.268,130,7.6,1011
10/6/2013,24.9,23,29,0.268,130,7.6,1011
10/7/2013,26.2,24,33,0.268,130,6.5,1011
10/8/2013,27.6,24,33,0.268,130,6.5,1011
10/9/2013,25.9,23,28,0.268,130,7.7,1011
10/10/2013,26.4,24,32,0.268,130,6.7,1011
10/11/2013,26.6,24,32,0.268,130,6.7,1011
10/12/2013,26.9,23,31,0.268,130,7.4,1011
10/13/2013,27.1,25,31,0.268,130,6.1,1011
10/14/2013,27.8,24,31,0.268,130,10.1,1011
10/15/2013,27.2,23,31,0.268,130,10.9,1011
10/16/2013,25.5,23,31,0.268,130,10.9,1011
10/17/2013,25.9,23,32,0.268,130,6.2,1011
10/18/2013,26.9,23,32,0.268,130,7.2,1011
10/19/2013,26.2,23,32,0.268,130,7.2,1011
10/20/2013,26.9,24,32,0.268,130,6.2,1011
10/21/2013,26.8,24,32,0.268,130,8.2,1011
10/22/2013,27.2,24,32,0.268,130,8.2,1011
10/23/2013,27.3,24,32,0.268,130,7.2,1011
10/24/2013,27.2,24,32,0.268,130,7.2,1011
10/25/2013,26.2,24,32,0.268,130,6.6,1011
10/26/2013,26.9,24,32,0.268,130,5.9,1011
10/27/2013,26.6,24,32,0.268,130,5.9,1011
10/28/2013,27.4,24,32,0.268,130,5.9,1011
10/29/2013,27.6,24,32,0.268,130,5.9,1011
10/30/2013,27.2,24,32,0.268,130,6.1,1011
10/31/2013,27.3,24,32,0.268,130,6.1,1011
11/1/2013,27.3,24,32,0.268,130,6.1,1011
11/2/2013,27.3,23,33,0.268,130,8,1011
11/3/2013,27.4,23,33,0.268,130,8,1011
11/4/2013,28.1,23,32,0.268,130,7.5,1011
11/5/2013,27.2,24,32,0.268,130,8.3,1011
11/6/2013,26.8,23,32,0.268,130,5.9,1011
11/7/2013,23.9,23,32,0.268,130,5.9,1011
11/8/2013,26.7,23,32,0.268,130,5.9,1011
11/9/2013,27.4,23,32,0.268,130,9,1011
11/10/2013,28.4,24,33,0.268,130,10.1,1011
11/11/2013,27.9,26,32,0.268,130,8,1011
11/12/2013,28.2,26,32,0.268,130,10.1,1011
11/13/2013,27.9,25,33,0.268,130,9.8,1011
11/14/2013,28.3,24,33,0.268,130,7.4,1011
11/15/2013,25.1,24,28,0.268,130,9.9,1011
11/16/2013,27.2,23,32,0.268,130,11.8,1011
11/17/2013,26.3,23,32,0.268,130,6.5,1011
11/18/2013,26.9,23,31,0.268,130,7,1011
11/19/2013,27.4,22,30,0.268,130,7.8,1011
11/20/2013,25.4,22,30,0.268,130,7.8,1011
11/21/2013,25.4,23,32,0.268,130,8.1,1011
11/22/2013,26.1,23,32,0.268,130,8.1,1011
11/23/2013,26.4,23,30,0.268,130,11.3,1011
11/24/2013,26.4,22,32,0.268,130,9.5,1011
11/25/2013,26.7,22,32,0.268,130,9.5,1011
11/26/2013,27.5,23,32,0.268,130,6.5,1011
11/27/2013,26.1,24,31,0.268,130,10.3,1011
11/28/2013,26.7,23,33,0.268,130,5.8,1011
11/29/2013,26.8,23,32,0.268,130,8.5,1011
11/30/2013,26.1,21,31,0.268,130,8.4,1011
12/1/2013,25.5,21,31,0.268,130,8.4,1011
12/2/2013,25.9,21,32,0.268,130,9.1,1011
12/3/2013,26.5,21,31,0.268,130,6.1,1011
12/4/2013,26,22,31,0.268,130,5.8,1011
12/5/2013,25.9,22,31,0.268,130,5.8,1011
12/6/2013,25,21,29,0.268,130,4.9,1011
12/7/2013,24.9,21,31,0.268,130,6.2,1011
12/8/2013,26.3,21,31,0.268,130,7.1,1011
12/9/2013,26.5,22,32,0.268,130,5.2,1011
12/10/2013,25.9,22,31,0.268,130,6.4,1011
12/11/2013,26.2,22,31,0.268,130,6.5,1011
12/12/2013,26.3,22,31,0.268,130,6.5,1011
12/13/2013,27.5,22,31,0.268,130,6.5,1011
12/14/2013,26.9,23,31,0.268,130,6,1011
12/15/2013,26.9,24,32,0.268,130,11.5,1011
12/16/2013,26.9,23,32,0.268,130,11.4,1011
12/17/2013,25.6,22,31,0.268,130,12.6,1011
12/18/2013,23.9,21,30,0.268,132,6.8,1011
12/19/2013,24.6,21,30,0.268,132,6.8,1011
12/20/2013,23.6,21,27,0.268,132,7.4,1011
12/21/2013,24.3,21,28,0.268,132,6.7,1011
12/22/2013,25.1,21,30,0.268,132,7,1011
12/23/2013,24.9,21,30,0.268,132,8.6,1011
12/24/2013,24.8,21,29,0.268,132,6.1,1011
12/25/2013,24.6,21,29,0.268,132,6.1,1011
12/26/2013,23.7,19,28,0.268,132,6.5,1011
12/27/2013,23.4,19,28,0.268,132,8.6,1011
12/28/2013,23.1,18,28,0.268,132,7.4,1011
12/29/2013,23.9,21,31,0.268,132,7.2,1011
12/30/2013,24.9,21,31,0.268,132,7.2,1011
12/31/2013,25.2,21,31,0.268,132,7.2,1011
1/1/2014,25.7,21,31,0.268,132,7.2,1011
1/2/2014,24.9,22,30,0.268,132,6.8,1011
1/3/2014,27.1,22,32,0.268,132,6.4,1011
1/4/2014,26.9,24,31,0.268,132,8.2,1011
1/5/2014,25.1,24,29,0.268,132,7.8,1011
1/6/2014,25.3,21,32,0.268,132,8.5,1011
1/7/2014,26.7,21,32,0.268,132,8.5,1011
1/8/2014,26.1,23,31,0.268,132,6.9,1011
1/9/2014,26.4,23,31,0.268,132,6.9,1011
1/10/2014,25.8,23,31,0.268,132,6.9,1011
1/11/2014,26.9,22,33,0.268,132,6.7,1011
1/12/2014,26.1,23,32,0.268,132,6.3,1011
1/13/2014,24.9,19,29,0.268,132,6.6,1011
1/14/2014,23.9,19,29,0.268,132,6.6,1011
1/15/2014,23.2,20,29,0.268,132,7.2,1011
1/16/2014,23.8,20,29,0.268,132,7.2,1011
1/17/2014,23.9,20,29,0.268,132,7.2,1011
1/18/2014,23.8,19,31,0.268,132,11,1011
1/19/2014,24.3,18,30,0.268,132,9.9,1011
1/20/2014,24.7,19,30,0.268,132,11.8,1011
1/21/2014,23.9,19,30,0.268,132,11.8,1011
1/22/2014,23.1,18,30,0.268,132,11.4,1011
1/23/2014,22.3,17,28,0.268,132,7.8,1011
1/24/2014,23.6,17,29,0.268,132,8.2,1011
1/25/2014,24.3,20,30,0.268,132,10.9,1011
1/26/2014,24.4,20,31,0.268,132,9.4,1011
1/27/2014,25.2,19,32,0.268,132,8.6,1011
1/28/2014,24.9,21,31,0.268,132,7.7,1011
1/29/2014,25.4,20,32,0.268,132,8.1,1011
1/30/2014,24.6,18,32,0.268,132,8.1,1011
1/31/2014,24.8,18,32,0.268,132,8.1,1011
2/1/2014,24.6,19,32,0.268,132,8.6,1011
2/2/2014,24.6,21,30,0.268,132,9.3,1011
2/3/2014,25.4,21,31,0.268,132,8.7,1011
2/4/2014,25.1,22,31,0.268,132,14.1,1011
2/5/2014,25.4,22,31,0.268,132,14.1,1011
2/6/2014,25.4,22,32,0.268,132,14.1,1011
2/7/2014,25.7,20,32,0.268,117,9.1,1011
2/8/2014,25.8,22,32,0.268,117,9.4,1011
2/9/2014,26.3,21,33,0.268,117,8.6,1011
2/10/2014,26.8,21,33,0.268,117,10.4,1011
2/11/2014,26.4,23,32,0.268,117,9.6,1011
2/12/2014,26.6,22,32,0.268,117,10.1,1011
2/13/2014,26.9,22,33,0.268,117,10.4,1011
